Account,AcctName,PartyOrShortName,TransType,SourceKind,TransId,Line_ID,BaseRef,RefDate,DueDate,Debit,Credit,FCDebit,FCCredit,FCCurrency,OriginalSigned,OriginalFCSigned,ReconSignedToCutoff,ReconFCSignedToCutoff,OpenSignedAsOfCutoff,OpenFCSignedAsOfCutoff,SourceDocEntry,SourceDocNum,SourceCardCode,SourceCardName,SourceDocTotal,SourceCurrency,SourceExternalRef
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204471,0,263303553,2026-03-02T00:00:00,2026-03-02T00:00:00,0.0,449.0,0.0,0.0,,-449.0,0.0,0.0,0.0,-449.0,0.0,40768,263303553,V01109,HDFC CORPORATE CREDIT CARD - 7529,449.0,INR,263303553
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204475,0,263303554,2026-03-03T00:00:00,2026-03-03T00:00:00,0.0,267.0,0.0,0.0,,-267.0,0.0,0.0,0.0,-267.0,0.0,40769,263303554,V01109,HDFC CORPORATE CREDIT CARD - 7529,267.0,INR,263303554
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204480,0,263303555,2026-03-04T00:00:00,2026-03-04T00:00:00,0.0,173.0,0.0,0.0,,-173.0,0.0,0.0,0.0,-173.0,0.0,40771,263303555,V01109,HDFC CORPORATE CREDIT CARD - 7529,173.0,INR,263303555
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204499,0,263303558,2026-03-05T00:00:00,2026-03-05T00:00:00,0.0,173.0,0.0,0.0,,-173.0,0.0,0.0,0.0,-173.0,0.0,40778,263303558,V01109,HDFC CORPORATE CREDIT CARD - 7529,173.0,INR,263303558
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204495,0,263303556,2026-03-06T00:00:00,2026-03-06T00:00:00,0.0,173.0,0.0,0.0,,-173.0,0.0,0.0,0.0,-173.0,0.0,40775,263303556,V01109,HDFC CORPORATE CREDIT CARD - 7529,173.0,INR,263303556
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204498,0,263303557,2026-03-06T00:00:00,2026-03-06T00:00:00,0.0,283.0,0.0,0.0,,-283.0,0.0,0.0,0.0,-283.0,0.0,40777,263303557,V01109,HDFC CORPORATE CREDIT CARD - 7529,283.0,INR,263303557
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204501,0,263303559,2026-03-06T00:00:00,2026-03-06T00:00:00,0.0,1000.0,0.0,0.0,,-1000.0,0.0,0.0,0.0,-1000.0,0.0,40780,263303559,V01109,HDFC CORPORATE CREDIT CARD - 7529,1000.0,INR,263303559
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204504,0,263303560,2026-03-09T00:00:00,2026-03-09T00:00:00,0.0,402.0,0.0,0.0,,-402.0,0.0,0.0,0.0,-402.0,0.0,40783,263303560,V01109,HDFC CORPORATE CREDIT CARD - 7529,402.0,INR,263303560
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204511,0,263303561,2026-03-09T00:00:00,2026-03-09T00:00:00,0.0,550.0,0.0,0.0,,-550.0,0.0,0.0,0.0,-550.0,0.0,40787,263303561,V01109,HDFC CORPORATE CREDIT CARD - 7529,550.0,INR,263303561
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204543,0,263303562,2026-03-10T00:00:00,2026-03-10T00:00:00,0.0,915.0,0.0,0.0,,-915.0,0.0,0.0,0.0,-915.0,0.0,40796,263303562,V01109,HDFC CORPORATE CREDIT CARD - 7529,915.0,INR,263303562
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204544,0,263303563,2026-03-10T00:00:00,2026-03-10T00:00:00,0.0,335.0,0.0,0.0,,-335.0,0.0,0.0,0.0,-335.0,0.0,40797,263303563,V01109,HDFC CORPORATE CREDIT CARD - 7529,335.0,INR,263303563
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204550,0,263303564,2026-03-10T00:00:00,2026-03-10T00:00:00,0.0,313.0,0.0,0.0,,-313.0,0.0,0.0,0.0,-313.0,0.0,40800,263303564,V01109,HDFC CORPORATE CREDIT CARD - 7529,313.0,INR,263303564
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,204560,0,263303565,2026-03-11T00:00:00,2026-03-11T00:00:00,0.0,728.0,0.0,0.0,,-728.0,0.0,0.0,0.0,-728.0,0.0,40807,263303565,V01109,HDFC CORPORATE CREDIT CARD - 7529,728.0,INR,263303565
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211565,0,263303783,2026-03-12T00:00:00,2026-03-12T00:00:00,0.0,206.0,0.0,0.0,,-206.0,0.0,0.0,0.0,-206.0,0.0,42118,263303783,V01109,HDFC CORPORATE CREDIT CARD - 7529,206.0,INR,263303783
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211569,0,263303784,2026-03-12T00:00:00,2026-03-12T00:00:00,0.0,1000.0,0.0,0.0,,-1000.0,0.0,0.0,0.0,-1000.0,0.0,42120,263303784,V01109,HDFC CORPORATE CREDIT CARD - 7529,1000.0,INR,263303784
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211574,0,263303785,2026-03-17T00:00:00,2026-03-17T00:00:00,0.0,271.0,0.0,0.0,,-271.0,0.0,0.0,0.0,-271.0,0.0,42122,263303785,V01109,HDFC CORPORATE CREDIT CARD - 7529,271.0,INR,263303785
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211611,0,263303786,2026-03-18T00:00:00,2026-03-18T00:00:00,0.0,1685.0,0.0,0.0,,-1685.0,0.0,0.0,0.0,-1685.0,0.0,42127,263303786,V01109,HDFC CORPORATE CREDIT CARD - 7529,1685.0,INR,263303786
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211630,0,263303787,2026-03-19T00:00:00,2026-03-19T00:00:00,0.0,1175.0,0.0,0.0,,-1175.0,0.0,0.0,0.0,-1175.0,0.0,42132,263303787,V01109,HDFC CORPORATE CREDIT CARD - 7529,1175.0,INR,263303787
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211640,0,263303788,2026-03-19T00:00:00,2026-03-19T00:00:00,0.0,220.0,0.0,0.0,,-220.0,0.0,0.0,0.0,-220.0,0.0,42134,263303788,V01109,HDFC CORPORATE CREDIT CARD - 7529,220.0,INR,263303788
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211651,0,263303789,2026-03-23T00:00:00,2026-03-23T00:00:00,0.0,2000.0,0.0,0.0,,-2000.0,0.0,0.0,0.0,-2000.0,0.0,42136,263303789,V01109,HDFC CORPORATE CREDIT CARD - 7529,2000.0,INR,263303789
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211659,0,263303790,2026-03-23T00:00:00,2026-03-23T00:00:00,0.0,2000.0,0.0,0.0,,-2000.0,0.0,0.0,0.0,-2000.0,0.0,42141,263303790,V01109,HDFC CORPORATE CREDIT CARD - 7529,2000.0,INR,263303790
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211663,0,263303791,2026-03-25T00:00:00,2026-03-25T00:00:00,0.0,1142.0,0.0,0.0,,-1142.0,0.0,0.0,0.0,-1142.0,0.0,42145,263303791,V01109,HDFC CORPORATE CREDIT CARD - 7529,1142.0,INR,263303791
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211664,0,263303792,2026-03-25T00:00:00,2026-03-25T00:00:00,0.0,2898.0,0.0,0.0,,-2898.0,0.0,0.0,0.0,-2898.0,0.0,42146,263303792,V01109,HDFC CORPORATE CREDIT CARD - 7529,2898.0,INR,263303792
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211666,0,263303793,2026-03-26T00:00:00,2026-03-26T00:00:00,0.0,1050.0,0.0,0.0,,-1050.0,0.0,0.0,0.0,-1050.0,0.0,42148,263303793,V01109,HDFC CORPORATE CREDIT CARD - 7529,1050.0,INR,263303793
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,46,Outgoing Payment / Supplier Advance,209685,1,252606666,2026-03-27T00:00:00,2026-03-27T00:00:00,12037.0,0.0,0.0,0.0,,12037.0,0.0,0.0,0.0,12037.0,0.0,21471,252606666,V01109,HDFC CORPORATE CREDIT CARD - 7529,12037.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,211669,0,263303794,2026-03-27T00:00:00,2026-03-27T00:00:00,0.0,531.0,0.0,0.0,,-531.0,0.0,0.0,0.0,-531.0,0.0,42150,263303794,V01109,HDFC CORPORATE CREDIT CARD - 7529,531.0,INR,263303794
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,213357,0,263303813,2026-03-30T00:00:00,2026-03-30T00:00:00,0.0,230.0,0.0,0.0,,-230.0,0.0,0.0,0.0,-230.0,0.0,42405,263303813,V01109,HDFC CORPORATE CREDIT CARD - 7529,230.0,INR,263303813
2201001,SUNDRY CREDITORS - DOMESTIC,V01109,18,Purchase Invoice,213361,0,263303814,2026-03-31T00:00:00,2026-03-31T00:00:00,0.0,351.0,0.0,0.0,,-351.0,0.0,0.0,0.0,-351.0,0.0,42409,263303814,V01109,HDFC CORPORATE CREDIT CARD - 7529,351.0,INR,263303814
2201001,SUNDRY CREDITORS - DOMESTIC,V01111,18,Purchase Invoice,204657,0,263303566,2026-03-16T00:00:00,2026-04-06T00:00:00,0.0,4686.0,0.0,0.0,,-4686.0,0.0,0.0,0.0,-4686.0,0.0,40811,263303566,V01111,TAGORE MEDICAL COLLEGE & HOSPITAL,4686.0,INR,RED/TMCH/25-26/FEB/LLF35C
2201001,SUNDRY CREDITORS - DOMESTIC,V01111,18,Purchase Invoice,209487,0,263303699,2026-03-27T00:00:00,2026-03-09T00:00:00,0.0,32661.0,0.0,0.0,,-32661.0,0.0,0.0,0.0,-32661.0,0.0,41690,263303699,V01111,TAGORE MEDICAL COLLEGE & HOSPITAL,32661.0,INR,REF/TMCH/25-26/JAN/LLJ34C
2201001,SUNDRY CREDITORS - DOMESTIC,V01112,18,Purchase Invoice,209912,0,263200181,2026-03-27T00:00:00,2026-04-09T00:00:00,0.0,31500.0,0.0,0.0,,-31500.0,0.0,0.0,0.0,-31500.0,0.0,41795,263200181,V01112,SAIRA NAJEEB,31500.0,INR,238
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,200699,0,263315660,2026-03-05T00:00:00,2026-03-30T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,40230,263315660,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5261
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,200714,0,263315666,2026-03-05T00:00:00,2026-04-03T00:00:00,0.0,1393.0,0.0,0.0,,-1393.0,0.0,0.0,0.0,-1393.0,0.0,40237,263315666,V01113,CHOCKALINGAM ENTERPRISES,1393.0,INR,5264
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,200731,0,263315676,2026-03-05T00:00:00,2026-04-02T00:00:00,0.0,1393.0,0.0,0.0,,-1393.0,0.0,0.0,0.0,-1393.0,0.0,40250,263315676,V01113,CHOCKALINGAM ENTERPRISES,1393.0,INR,5262
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,200732,0,263315677,2026-03-05T00:00:00,2026-04-02T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,40251,263315677,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5263
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,201681,0,263315710,2026-03-09T00:00:00,2026-04-03T00:00:00,0.0,9753.0,0.0,0.0,,-9753.0,0.0,0.0,0.0,-9753.0,0.0,40393,263315710,V01113,CHOCKALINGAM ENTERPRISES,9753.0,INR,5266
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,201690,0,263315713,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,2787.0,0.0,0.0,,-2787.0,0.0,0.0,0.0,-2787.0,0.0,40401,263315713,V01113,CHOCKALINGAM ENTERPRISES,2787.0,INR,5268
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,201700,0,263315714,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,40411,263315714,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5269
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,202738,0,263315760,2026-03-12T00:00:00,2026-04-08T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,40568,263315760,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5271
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,202739,0,263315761,2026-03-12T00:00:00,2026-04-08T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,40569,263315761,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5270
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,202763,0,263315768,2026-03-12T00:00:00,2026-04-09T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,40578,263315768,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5272
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,203209,0,263315779,2026-03-12T00:00:00,2026-04-09T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,40600,263315779,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5273
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,203210,0,263315780,2026-03-12T00:00:00,2026-04-10T00:00:00,0.0,1352.0,0.0,0.0,,-1352.0,0.0,0.0,0.0,-1352.0,0.0,40601,263315780,V01113,CHOCKALINGAM ENTERPRISES,1352.0,INR,5276
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,204555,0,263315828,2026-03-16T00:00:00,2026-04-13T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,40803,263315828,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5279
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,204557,0,263315829,2026-03-16T00:00:00,2026-04-13T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,40805,263315829,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5277
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,204682,0,263315835,2026-03-16T00:00:00,2026-04-09T00:00:00,0.0,10633.0,0.0,0.0,,-10633.0,0.0,0.0,0.0,-10633.0,0.0,40817,263315835,V01113,CHOCKALINGAM ENTERPRISES,10633.0,INR,5274
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,207850,0,263315979,2026-03-21T00:00:00,2026-04-16T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,41368,263315979,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5282
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,207852,0,263315981,2026-03-21T00:00:00,2026-04-17T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,41370,263315981,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5285
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,207853,0,263315982,2026-03-21T00:00:00,2026-04-17T00:00:00,0.0,10266.0,0.0,0.0,,-10266.0,0.0,0.0,0.0,-10266.0,0.0,41371,263315982,V01113,CHOCKALINGAM ENTERPRISES,10266.0,INR,5284
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,207854,0,263315983,2026-03-21T00:00:00,2026-03-25T00:00:00,0.0,2750.0,0.0,0.0,,-2750.0,0.0,0.0,0.0,-2750.0,0.0,41372,263315983,V01113,CHOCKALINGAM ENTERPRISES,2750.0,INR,5254
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209952,0,263316087,2026-03-24T00:00:00,2026-04-20T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,41832,263316087,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5288
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209954,0,263316089,2026-03-24T00:00:00,2026-04-20T00:00:00,0.0,928.9,0.0,0.0,,-928.9,0.0,0.0,0.0,-928.9,0.0,41834,263316089,V01113,CHOCKALINGAM ENTERPRISES,928.9,INR,5287
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209955,0,263316090,2026-03-24T00:00:00,2026-04-13T00:00:00,0.0,10121.0,0.0,0.0,,-10121.0,0.0,0.0,0.0,-10121.0,0.0,41835,263316090,V01113,CHOCKALINGAM ENTERPRISES,10121.0,INR,5278
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209956,0,263316091,2026-03-24T00:00:00,2026-04-20T00:00:00,0.0,1858.0,0.0,0.0,,-1858.0,0.0,0.0,0.0,-1858.0,0.0,41836,263316091,V01113,CHOCKALINGAM ENTERPRISES,1858.0,INR,5286
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209957,0,263316092,2026-03-24T00:00:00,2026-04-16T00:00:00,0.0,4001.0,0.0,0.0,,-4001.0,0.0,0.0,0.0,-4001.0,0.0,41837,263316092,V01113,CHOCKALINGAM ENTERPRISES,4001.0,INR,5283
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,209958,0,263316093,2026-03-24T00:00:00,2026-04-20T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,41838,263316093,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5289
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,211437,0,263316152,2026-03-28T00:00:00,2026-04-15T00:00:00,0.0,1288.39,0.0,0.0,,-1288.39,0.0,0.0,0.0,-1288.39,0.0,42089,263316152,V01113,CHOCKALINGAM ENTERPRISES,1288.39,INR,5281
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,211439,0,263316153,2026-03-28T00:00:00,2026-04-23T00:00:00,0.0,2322.25,0.0,0.0,,-2322.25,0.0,0.0,0.0,-2322.25,0.0,42090,263316153,V01113,CHOCKALINGAM ENTERPRISES,2322.25,INR,5291
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,46,Outgoing Payment / Supplier Advance,211004,1,252606687,2026-03-29T00:00:00,2026-03-29T00:00:00,74312.0,0.0,0.0,0.0,,74312.0,0.0,0.0,0.0,74312.0,0.0,21519,252606687,V01113,CHOCKALINGAM ENTERPRISES,74312.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,211444,0,263316157,2026-03-29T00:00:00,2026-04-24T00:00:00,0.0,1860.0,0.0,0.0,,-1860.0,0.0,0.0,0.0,-1860.0,0.0,42094,263316157,V01113,CHOCKALINGAM ENTERPRISES,1860.0,INR,5265
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,211445,0,263316158,2026-03-29T00:00:00,2026-04-27T00:00:00,0.0,751.0,0.0,0.0,,-751.0,0.0,0.0,0.0,-751.0,0.0,42095,263316158,V01113,CHOCKALINGAM ENTERPRISES,751.0,INR,5294
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,211452,0,263316163,2026-03-29T00:00:00,2026-04-10T00:00:00,0.0,74312.0,0.0,0.0,,-74312.0,0.0,0.0,0.0,-74312.0,0.0,42102,263316163,V01113,CHOCKALINGAM ENTERPRISES,74312.0,INR,5275
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,212487,0,263316193,2026-03-31T00:00:00,2026-04-06T00:00:00,0.0,55734.0,0.0,0.0,,-55734.0,0.0,0.0,0.0,-55734.0,0.0,42286,263316193,V01113,CHOCKALINGAM ENTERPRISES,55734.0,INR,5267
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,212488,0,263316194,2026-03-31T00:00:00,2026-04-29T00:00:00,0.0,929.0,0.0,0.0,,-929.0,0.0,0.0,0.0,-929.0,0.0,42287,263316194,V01113,CHOCKALINGAM ENTERPRISES,929.0,INR,5297
2201001,SUNDRY CREDITORS - DOMESTIC,V01113,18,Purchase Invoice,213554,0,263316235,2026-03-31T00:00:00,2026-04-27T00:00:00,0.0,1882.0,0.0,0.0,,-1882.0,0.0,0.0,0.0,-1882.0,0.0,42432,263316235,V01113,CHOCKALINGAM ENTERPRISES,1882.0,INR,5295
2201001,SUNDRY CREDITORS - DOMESTIC,V01116,46,Outgoing Payment / Supplier Advance,177342,2,252605212,2026-01-12T00:00:00,2026-01-12T00:00:00,53000.0,0.0,0.0,0.0,,53000.0,0.0,30000.0,0.0,23000.0,0.0,18110,252605212,V01116,K.SEKAR TINKER,52470.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V01116,19,Purchase Credit Memo,212682,0,252605229,2026-03-31T00:00:00,2026-03-31T00:00:00,1832.0,0.0,0.0,0.0,,1832.0,0.0,0.0,0.0,1832.0,0.0,2742,252605229,V01116,K.SEKAR TINKER,1832.0,INR,"MARCH""26"
2201001,SUNDRY CREDITORS - DOMESTIC,V01117,19,Purchase Credit Memo,212693,0,252605230,2026-03-31T00:00:00,2026-03-31T00:00:00,2221.0,0.0,0.0,0.0,,2221.0,0.0,0.0,0.0,2221.0,0.0,2744,252605230,V01117,K.DEVI POLISHING WORKS,2221.0,INR,"MARCH""26"
2201001,SUNDRY CREDITORS - DOMESTIC,V01118,46,Outgoing Payment / Supplier Advance,177371,2,252605214,2026-01-12T00:00:00,2026-01-12T00:00:00,70000.0,0.0,0.0,0.0,,70000.0,0.0,50000.0,0.0,20000.0,0.0,18114,252605214,V01118,MOHAMMED GULAB POLISHING WORKS,69300.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V01118,19,Purchase Credit Memo,212699,0,252605231,2026-03-31T00:00:00,2026-03-31T00:00:00,4403.0,0.0,0.0,0.0,,4403.0,0.0,0.0,0.0,4403.0,0.0,2746,252605231,V01118,MOHAMMED GULAB POLISHING WORKS,4403.0,INR,"MARCH""26"
2201001,SUNDRY CREDITORS - DOMESTIC,V01119,18,Purchase Invoice,209506,0,263200179,2026-03-27T00:00:00,2026-04-09T00:00:00,0.0,31500.0,0.0,0.0,,-31500.0,0.0,0.0,0.0,-31500.0,0.0,41700,263200179,V01119,NAJEEB C.A.,31500.0,INR,238
2201001,SUNDRY CREDITORS - DOMESTIC,V01120,19,Purchase Credit Memo,213353,0,252605233,2026-03-31T00:00:00,2026-03-31T00:00:00,4344.0,0.0,0.0,0.0,,4344.0,0.0,0.0,0.0,4344.0,0.0,2759,252605233,V01120,SRI PRASAD POLISHING WORKS,4344.0,INR,"MARCH""26"
2201001,SUNDRY CREDITORS - DOMESTIC,V01122,46,Outgoing Payment / Supplier Advance,177435,2,252605216,2026-01-12T00:00:00,2026-01-12T00:00:00,40000.0,0.0,0.0,0.0,,40000.0,0.0,25000.0,0.0,15000.0,0.0,18118,252605216,V01122,G.STEPHEN SPINNING,39600.0,INR,
2201001,SUNDRY CREDITORS - DOMESTIC,V01122,19,Purchase Credit Memo,214277,0,252605234,2026-03-31T00:00:00,2026-04-30T00:00:00,3073.0,0.0,0.0,0.0,,3073.0,0.0,0.0,0.0,3073.0,0.0,2796,252605234,V01122,G.STEPHEN SPINNING,3073.0,INR,MAR'26
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,200695,0,263303470,2026-03-05T00:00:00,2026-04-01T00:00:00,0.0,2908.0,0.0,0.0,,-2908.0,0.0,0.0,0.0,-2908.0,0.0,40226,263303470,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),2908.0,INR,524
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,200696,0,263303471,2026-03-05T00:00:00,2026-04-01T00:00:00,0.0,415.0,0.0,0.0,,-415.0,0.0,0.0,0.0,-415.0,0.0,40227,263303471,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),415.0,INR,525
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,200711,0,263303472,2026-03-05T00:00:00,2026-04-02T00:00:00,0.0,1100.0,0.0,0.0,,-1100.0,0.0,0.0,0.0,-1100.0,0.0,40234,263303472,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),1100.0,INR,526
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,200716,0,263303473,2026-03-05T00:00:00,2026-04-03T00:00:00,0.0,1440.0,0.0,0.0,,-1440.0,0.0,0.0,0.0,-1440.0,0.0,40239,263303473,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),1440.0,INR,527
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,201701,0,263303490,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,1405.0,0.0,0.0,,-1405.0,0.0,0.0,0.0,-1405.0,0.0,40412,263303490,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),1405.0,INR,530
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,201702,0,263303491,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,171.0,0.0,0.0,,-171.0,0.0,0.0,0.0,-171.0,0.0,40413,263303491,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),171.0,INR,531
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,201703,0,263303492,2026-03-09T00:00:00,2026-04-06T00:00:00,0.0,1630.0,0.0,0.0,,-1630.0,0.0,0.0,0.0,-1630.0,0.0,40414,263303492,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),1630.0,INR,532
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,202427,0,263303519,2026-03-11T00:00:00,2026-04-03T00:00:00,0.0,382.0,0.0,0.0,,-382.0,0.0,0.0,0.0,-382.0,0.0,40550,263303519,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),382.0,INR,528
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,202428,0,263303520,2026-03-11T00:00:00,2026-04-08T00:00:00,0.0,2276.0,0.0,0.0,,-2276.0,0.0,0.0,0.0,-2276.0,0.0,40551,263303520,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),2276.0,INR,533
2201001,SUNDRY CREDITORS - DOMESTIC,V01123,18,Purchase Invoice,202429,0,263303521,2026-03-11T00:00:00,2026-04-08T00:00:00,0.0,519.0,0.0,0.0,,-519.0,0.0,0.0,0.0,-519.0,0.0,40552,263303521,V01123,BALAJI VEGETABLE SHOP (D NARAYANASAMY),519.0,INR,534
