ItemCode,Warehouse,InventoryAccount,InventoryAccountName,Qty,StockValue,ValuationRate,MovementRows
17000043,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.95116,141.59,148.860339,6
17000055,KLR-RM,1201001,INVENTORY RAW MATERIAL,333.0,50949.0,153.0,1
17000056,KLR-EXS,1201001,INVENTORY RAW MATERIAL,1059.23,186194.77,175.783135,42
17000056,KLR-RM,1201001,INVENTORY RAW MATERIAL,254.9045,47278.53,185.475462,418
17000056,KLR-SUB,1201001,INVENTORY RAW MATERIAL,16346.1,3026227.63,185.134535,145
17000057,KLR-EXS,1201001,INVENTORY RAW MATERIAL,464.146,101237.26,218.115119,16
17000057,KLR-RM,1201001,INVENTORY RAW MATERIAL,2282.954,497946.78,218.115118,66
17000057,KLR-SUB,1201001,INVENTORY RAW MATERIAL,475.046,108128.39,227.616673,26
17000058,KLR-RM,1201001,INVENTORY RAW MATERIAL,14950.6746,3479214.1,232.71285,88
17000058,KLR-WIP,1201001,INVENTORY RAW MATERIAL,16.3254,3547.16,217.278597,15
17000059,KLR-EXS,1201001,INVENTORY RAW MATERIAL,1449.0,311609.48,215.051401,3
17000059,KLR-RM,1201001,INVENTORY RAW MATERIAL,0.004,0.86,215.0,20
17000061,KLR-EXS,1201001,INVENTORY RAW MATERIAL,31.76,4856.23,152.903967,1
17000065,KLR-RM,1201001,INVENTORY RAW MATERIAL,85.65,20860.12,243.55073,11
17000066,KLR-RM,1201001,INVENTORY RAW MATERIAL,4100.0,670070.72,163.431883,24
17000077,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.0532,9.44,177.443609,15
17000077,KLR-RM,1201001,INVENTORY RAW MATERIAL,1413.0,250669.82,177.402562,68
17000078,KLR-RM,1201001,INVENTORY RAW MATERIAL,412.0,71539.68,173.64,36
17000079,KLR-RM,1201001,INVENTORY RAW MATERIAL,2830.0,511364.45,180.694152,84
17000080,KLR-EXS,1201001,INVENTORY RAW MATERIAL,316.451,58341.58,184.362129,4
17000080,KLR-RM,1201001,INVENTORY RAW MATERIAL,5127.54,945324.12,184.362115,597
17000080,KLR-WIP,1201001,INVENTORY RAW MATERIAL,-2445.86,58763.4,-24.02566,205
17000083,KLR-EXS,1201001,INVENTORY RAW MATERIAL,52.136,10558.45,202.517454,4
17000084,KLR-EXS,1201001,INVENTORY RAW MATERIAL,194.24,38550.51,198.468441,3
17000085,KLR-EXS,1201001,INVENTORY RAW MATERIAL,41.65,8400.78,201.6994,4
17000086,KLR-RM,1201001,INVENTORY RAW MATERIAL,173.0,28026.0,162.0,63
17000087,KLR-EXS,1201001,INVENTORY RAW MATERIAL,11.52,2522.91,219.002604,1
17000091,KLR-RM,1201001,INVENTORY RAW MATERIAL,-23562.2766,378.57,-0.016067,13
17000091,KLR-WIP,1201001,INVENTORY RAW MATERIAL,-2246.3,0.0,0.0,7
17000093,KLR-RM,1201001,INVENTORY RAW MATERIAL,200.0,30342.0,151.71,1
17000103,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.2,43.98,219.9,1
17000104,KLR-RM,1201001,INVENTORY RAW MATERIAL,757.8,146255.4,193.0,3
17000104,KLR-SUB,1201001,INVENTORY RAW MATERIAL,805.2,156522.81,194.389978,3
17000117,KLR-EXS,1201001,INVENTORY RAW MATERIAL,200.0,45600.0,228.0,4
17000118,KLR-EXS,1201001,INVENTORY RAW MATERIAL,250.0,42500.0,170.0,4
17000124,KLR-RM,1201001,INVENTORY RAW MATERIAL,-4981.0,-518024.0,104.0,5
17000125,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.002,0.41,205.0,5
17000132,KLR-EXS,1201001,INVENTORY RAW MATERIAL,156.354,25390.15,162.388874,9
17000133,KLR-EXS,1201001,INVENTORY RAW MATERIAL,49.49999,7488.91,151.291142,1
17000134,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.1,15.39,153.9,28
17000134,KLR-RM,1201001,INVENTORY RAW MATERIAL,200.0,30784.0,153.92,2
17000135,KLR-EXS,1201001,INVENTORY RAW MATERIAL,162.45,1.62,0.009972,1
17000135,KLR-RM,1201001,INVENTORY RAW MATERIAL,573.95,5.74,0.010001,15
17000136,KLR-EXS,1201001,INVENTORY RAW MATERIAL,118.86634,1.19,0.010011,1
17000136,KLR-RM,1201001,INVENTORY RAW MATERIAL,548.7875,5.49,0.010004,52
17000136,KLR-WIP,1201001,INVENTORY RAW MATERIAL,0.45384,0.0,0.0,23
17000139,KLR-EXS,1201001,INVENTORY RAW MATERIAL,0.0076,1.39,182.894737,6
17000139,KLR-RM,1201001,INVENTORY RAW MATERIAL,214.9924,39403.63,183.279176,20
17000139,KLR-WIP,1201001,INVENTORY RAW MATERIAL,0.0076,1.39,182.894737,18
17000145,KLR-EXS,1201001,INVENTORY RAW MATERIAL,1.0,162.39,162.39,37
17000145,KLR-RM,1201001,INVENTORY RAW MATERIAL,347.0,56350.88,162.394467,13
17000145,KLR-WIP,1201001,INVENTORY RAW MATERIAL,1591.0,324926.42,204.227794,56
17000155,KLR-EXS,1201001,INVENTORY RAW MATERIAL,36.17,5416.5,149.751175,11
17000155,KLR-RM,1201001,INVENTORY RAW MATERIAL,2101.75,314739.33,149.751079,33
17000155,KLR-SUB,1201001,INVENTORY RAW MATERIAL,35.25,5278.75,149.751773,2
17000159,KLR-QC,1201001,INVENTORY RAW MATERIAL,2218.0,530674.03,239.257904,9
17000159,KLR-RM,1201001,INVENTORY RAW MATERIAL,3244.0,767277.3,236.521979,26
17000160,KLR-RM,1201001,INVENTORY RAW MATERIAL,2590.2,25.91,0.010003,5
17000161,KLR-RM,1201001,INVENTORY RAW MATERIAL,583.0553,5.83,0.009999,15
17000161,KLR-WIP,1201001,INVENTORY RAW MATERIAL,0.45,0.0,0.0,11
17000162,KLR-EXS,1201001,INVENTORY RAW MATERIAL,357.45,3.57,0.009987,1
17000163,KLR-EXS,1201001,INVENTORY RAW MATERIAL,369.65,3.7,0.010009,1
17000163,KLR-RM,1201001,INVENTORY RAW MATERIAL,906.35,9.06,0.009996,8
17000163,KLR-WIP,1201001,INVENTORY RAW MATERIAL,181.9,1.82,0.010005,3
17000164,KLR-RM,1201001,INVENTORY RAW MATERIAL,338.05,3.38,0.009999,13
17000165,KLR-EXS,1201001,INVENTORY RAW MATERIAL,56.954,0.57,0.010008,1
17000165,KLR-RM,1201001,INVENTORY RAW MATERIAL,605.0,6.05,0.01,15
17000166,KLR-RM,1201001,INVENTORY RAW MATERIAL,127.7,1.28,0.010023,1
17000167,KLR-RM,1201001,INVENTORY RAW MATERIAL,870.0,8.7,0.01,2
17000168,KLR-RM,1201001,INVENTORY RAW MATERIAL,0.0112,0.0,0.0,26
17000168,KLR-WIP,1201001,INVENTORY RAW MATERIAL,0.1536,0.0,0.0,30
17000170,KLR-RM,1201001,INVENTORY RAW MATERIAL,22.9,0.23,0.010044,1
17000175,KLR-RM,1201001,INVENTORY RAW MATERIAL,602.0,104531.28,173.64,8
17000176,KLR-EXS,1201001,INVENTORY RAW MATERIAL,58.6159,10178.06,173.639917,3
17000176,KLR-RM,1201001,INVENTORY RAW MATERIAL,562.3841,97652.38,173.640009,8
17000176,KLR-WIP,1201001,INVENTORY RAW MATERIAL,58.6159,10187.74,173.80506,8
17000177,KLR-RM,1201001,INVENTORY RAW MATERIAL,517.0,89771.88,173.64,5
17000178,KLR-EXS,1201001,INVENTORY RAW MATERIAL,143.72,22809.98,158.711244,3
17000180,KLR-EXS,1201001,INVENTORY RAW MATERIAL,381.0,61992.51,162.71,1
17000181,KLR-EXS,1201001,INVENTORY RAW MATERIAL,3.616,6.69,1.850111,1
17000181,KLR-RM,1201001,INVENTORY RAW MATERIAL,1029.0,1903.65,1.85,2
17000187,KLR-RM,1201001,INVENTORY RAW MATERIAL,716.0,114132.13,159.402416,3
17000191,KLR-RM,1201001,INVENTORY RAW MATERIAL,983.0,171128.94,174.088444,10
17000193,KLR-RM,1201001,INVENTORY RAW MATERIAL,870.0,154145.45,177.178678,29
17000194,KLR-RM,1201001,INVENTORY RAW MATERIAL,540.0,95275.63,176.436352,40
17000195,KLR-EXS,1201001,INVENTORY RAW MATERIAL,634.60584,110475.72,174.085571,1
17000195,KLR-RM,1201001,INVENTORY RAW MATERIAL,713.39416,124191.64,174.085585,33
17000195,KLR-WIP,1201001,INVENTORY RAW MATERIAL,634.60584,110475.72,174.085571,26
17000196,KLR-EXS,1201001,INVENTORY RAW MATERIAL,49.7,0.5,0.01006,1
17000197,KLR-RM,1201001,INVENTORY RAW MATERIAL,106.0,1.06,0.01,3
17000197,KLR-WIP,1201001,INVENTORY RAW MATERIAL,1.6,0.02,0.0125,2
17000198,KLR-RM,1201001,INVENTORY RAW MATERIAL,509.3,5.09,0.009994,18
17000198,KLR-WIP,1201001,INVENTORY RAW MATERIAL,72.263,1.03,0.014253,7
17000199,KLR-RM,1201001,INVENTORY RAW MATERIAL,1102.4797,11.02,0.009996,8
17000199,KLR-WIP,1201001,INVENTORY RAW MATERIAL,8.3703,0.08,0.009558,13
17000201,KLR-EXS,1201001,INVENTORY RAW MATERIAL,148.0,1.48,0.01,1
17000201,KLR-WIP,1201001,INVENTORY RAW MATERIAL,166.0,1.66,0.01,16
17000202,KLR-RM,1201001,INVENTORY RAW MATERIAL,-272.25,2.12,-0.007787,7
17000205,KLR-RM,1201001,INVENTORY RAW MATERIAL,765.0,118957.34,155.499791,9
17000211,KLR-RM,1201001,INVENTORY RAW MATERIAL,544.0,154199.61,283.455165,5
17000214,KLR-EXS,1201001,INVENTORY RAW MATERIAL,785.0,166401.43,211.976344,1
17000218,KLR-RM,1201001,INVENTORY RAW MATERIAL,1096.0,194583.45,177.539644,4
17000221,KLR-RM,1201001,INVENTORY RAW MATERIAL,561.0,88947.45,158.551604,5
17000227,KLR-RM,1201001,INVENTORY RAW MATERIAL,1150.0,265730.17,231.069713,2
17000233,KLR-RM,1201001,INVENTORY RAW MATERIAL,677.0,105273.36,155.499793,3
17000236,KLR-EXS,1201001,INVENTORY RAW MATERIAL,24.0,5437.21,226.550417,1
17000237,KLR-RM,1201001,INVENTORY RAW MATERIAL,916.0,150057.29,163.818002,1
18000283,KLR-EXS,1201001,INVENTORY RAW MATERIAL,6314.0,148511.16,23.520931,1
18000283,KLR-QC,1201001,INVENTORY RAW MATERIAL,-6314.0,-148511.16,23.520931,1
10000001,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,32.0,6222.4,194.45,1
10000001,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,4.0,777.8,194.45,3
10000001,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,31.0,6027.95,194.45,54
10000001,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,10.0,2138.95,213.895,2
10000001,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,1.0,194.45,194.45,3
10000002,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,32.0,6625.6,207.05,1
10000002,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,7.0,1449.35,207.05,4
10000002,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,3.0,621.15,207.05,2
10000002,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,18.0,3726.9,207.05,12
10000002,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,207.05,207.05,1
10000003,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,23.0,6404.81,278.47,1
10000003,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,6.0,1670.82,278.47,4
10000003,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,16.0,4455.52,278.47,51
10000003,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,19.0,5569.4,293.126316,3
10000003,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,13.0,3620.11,278.47,10
10000003,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,40.0,11138.8,278.47,1
10000004,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,12333.84,3083.46,58
10000005,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,24.0,64560.24,2690.01,63
10000006,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,3.0,7483.8,2494.6,6
10000007,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,88.0,219524.8,2494.6,1
10000007,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,14.0,34924.4,2494.6,49
10000008,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,202.0,8471.88,41.94,10
10000008,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,65.0,2726.1,41.94,80
10000008,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,2361.0,99020.34,41.94,182
10000008,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,41.0,1719.54,41.94,5
10000008,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,392.0,16440.48,41.94,17
10000008,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,245.0,10275.3,41.94,14
10000009,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,138.0,4945.92,35.84,1
10000009,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,229.0,8207.36,35.84,20
10000009,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,189.0,6773.76,35.84,9
10000009,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,50.0,1792.0,35.84,1
10000010,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,4.0,751.8,187.95,1
10000010,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,408.0,76683.6,187.95,4
10000010,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,16.0,3007.2,187.95,2
10000011,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,18.0,5060.16,281.12,1
10000011,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,14.0,3935.68,281.12,5
10000011,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,36.0,10120.32,281.12,6
10000012,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,38.0,10682.56,281.12,7
10000012,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,53.0,14899.36,281.12,5
10000013,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,16.0,1764.0,110.25,1
10000013,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,438.0,48289.5,110.25,6
10000014,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,350.0,13643.0,38.98,14
10000014,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,223.0,8692.54,38.98,76
10000014,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,193.0,7523.14,38.98,1
10000014,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,83.0,3235.34,38.98,189
10000014,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,41.0,1598.18,38.98,13
10000014,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,46.0,1793.08,38.98,17
10000016,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,169.0,17677.4,104.6,5
10000017,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,57.0,50008.99,877.350702,4
10000018,KLR-REJ,1201002,INVENTORY FINISHED PRODUCTS,34.0,15504.0,456.0,1
10000019,KLR-REJ,1201002,INVENTORY FINISHED PRODUCTS,18.0,8388.0,466.0,1
10000020,KLR-REJ,1201002,INVENTORY FINISHED PRODUCTS,11.0,6061.0,551.0,1
10000021,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,80.0,2273.6,28.42,1
10000021,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,100.0,2842.0,28.42,14
10000021,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,479.0,13613.18,28.42,127
10000021,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,187.0,5314.54,28.42,11
10000021,PKD-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,28.42,28.42,2
10000021,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,13.0,369.46,28.42,1
10000022,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,1640.0,42771.2,26.08,1
10000022,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,2.0,52.16,26.08,8
10000023,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,133.0,3468.64,26.08,1
10000023,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,100.0,2608.0,26.08,18
10000023,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,5.0,130.4,26.08,1
10000023,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,185.0,4824.8,26.08,1
10000023,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,565.0,14735.2,26.08,152
10000023,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,52.0,1356.16,26.08,17
10000023,PKD-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,26.08,26.08,2
10000023,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,4.0,104.32,26.08,1
10000024,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,6.0,249.84,41.64,1
10000024,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,4989.0,207741.96,41.64,92
10000024,KLR-QC,1201002,INVENTORY FINISHED PRODUCTS,188.0,7828.32,41.64,7
10000024,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,3.0,124.92,41.64,7
10000024,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,163.0,6787.32,41.64,9
10000025,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,177.0,103899.0,587.0,3
10000025,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,3.0,1761.0,587.0,4
10000026,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,5.0,2935.0,587.0,5
10000026,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,1.0,587.0,587.0,1
10000028,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,18.0,11623.68,645.76,1
10000028,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,24.0,15498.24,645.76,1
10000028,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,21.0,13560.96,645.76,4
10000028,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,-16.0,-10332.16,645.76,35
10000028,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,3.0,1937.28,645.76,5
10000028,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,12.0,7749.12,645.76,14
10000028,VIJW-GEN,1201002,INVENTORY FINISHED PRODUCTS,21.0,13560.96,645.76,1
10000029,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,443.64,443.64,1
10000029,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,8.0,3549.12,443.64,6
10000029,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,1.0,443.64,443.64,35
10000029,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,2.0,887.28,443.64,15
10000033,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,319.0,28518.6,89.4,46
10000033,KLR-QC,1201002,INVENTORY FINISHED PRODUCTS,1.0,89.4,89.4,1
10000033,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,4.0,357.6,89.4,4
10000033,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,4.0,357.6,89.4,4
10000033,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,357.6,89.4,4
10000034,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,331.0,36929.67,111.57,46
10000034,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,22.0,2454.54,111.57,4
10000034,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,20.0,2231.4,111.57,7
10000034,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,23.0,2566.11,111.57,9
10000034,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,446.28,111.57,4
10000035,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,9.0,1215.27,135.03,5
10000035,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,184.0,24845.52,135.03,51
10000035,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,89.0,22754.63,255.67,5
10000035,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,19.0,2565.57,135.03,13
10000035,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,540.12,135.03,4
10000036,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,15.0,2393.85,159.59,5
10000036,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,436.0,69581.24,159.59,21
10000036,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,130.0,39864.5,306.65,2
10000036,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,38.0,6064.42,159.59,1
10000036,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,8.0,1276.72,159.59,5
10000036,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,638.36,159.59,4
10000037,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,13.0,2331.94,179.38,5
10000037,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,102.0,18296.76,179.38,24
10000037,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,11.0,1973.18,179.38,4
10000037,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,6.0,1076.28,179.38,11
10000037,VIJW-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,717.52,179.38,4
10000038,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,8.0,6193.92,774.24,1
10000038,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,34.0,26324.16,774.24,1
10000038,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,38.0,29421.12,774.24,3
10000038,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,3.0,3518.25,1172.75,3
10000038,KLR-QC,1201002,INVENTORY FINISHED PRODUCTS,18.0,13936.32,774.24,6
10000038,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,6.0,4645.44,774.24,6
10000038,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,24.0,18581.76,774.24,13
10000038,PKD-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,774.24,774.24,2
10000039,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,28.0,423.64,15.13,5
10000040,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,20.0,35563.0,1778.15,1
10000041,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,12.0,5040.0,420.0,1
10000042,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,23.0,54969.08,2389.96,3
10000043,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,20.0,53640.0,2682.0,1
10000043,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,1.0,2682.0,2682.0,1
10000044,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,4.0,12744.0,3186.0,1
10000046,KLR-GEN,1201002,INVENTORY FINISHED PRODUCTS,14.0,54628.0,3902.0,1
10000047,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,876.0,5379332.04,6140.79,21
10000048,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,4.0,4436.68,1109.17,37
10000048,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,34.0,37711.78,1109.17,1
10000048,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,63.0,69877.71,1109.17,215
10000048,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,65.0,72096.05,1109.17,3
10000048,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,285.0,316113.45,1109.17,114
10000048,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,2.0,2218.34,1109.17,10
10000048,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,72.0,79860.24,1109.17,16
10000049,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,24.0,31021.68,1292.57,57
10000049,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,10.0,12925.7,1292.57,1
10000049,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,100.0,129257.0,1292.57,152
10000049,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,21.0,27143.97,1292.57,3
10000049,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,534.0,690232.38,1292.57,112
10000049,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,5.0,6462.85,1292.57,10
10000049,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,2.0,2585.14,1292.57,14
10000050,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,122.0,152188.9,1247.45,3
10000050,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,2.0,2494.9,1247.45,8
10000050,KLR-QC,1201002,INVENTORY FINISHED PRODUCTS,10.0,12474.5,1247.45,5
10000050,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,2.0,2494.9,1247.45,1
10000051,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,20.0,22420.0,1121.0,1
10000051,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,141.0,158061.0,1121.0,1
10000051,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,41.0,45961.0,1121.0,99
10000051,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,26.0,29146.0,1121.0,9
10000052,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,16.0,16067.84,1004.24,1
10000052,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,96.0,96407.04,1004.24,3
10000052,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,81.0,81343.44,1004.24,68
10000052,KLR-REJ,1201002,INVENTORY FINISHED PRODUCTS,1.0,1136.0,1136.0,2
10000052,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,-5.0,0.0,0.0,2
10000052,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,4.0,4016.96,1004.24,2
10000053,BAN-FG,1201002,INVENTORY FINISHED PRODUCTS,34.0,56811.62,1670.93,56
10000053,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,5.0,8354.65,1670.93,1
10000053,KER-FG,1201002,INVENTORY FINISHED PRODUCTS,2.0,3341.86,1670.93,202
10000053,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,265.0,442796.45,1670.93,135
10000053,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,1.0,3341.86,3341.86,14
10000053,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,9.0,15038.37,1670.93,18
10000054,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,5.0,1772.1,354.42,1
10000054,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,16.0,5670.72,354.42,3
10000055,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,1.0,414.06,414.06,1
10000055,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,156.0,64593.36,414.06,106
10000055,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,1.0,414.06,414.06,10
10000055,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,7.0,2898.42,414.06,14
10000056,BAN-GEN,1201002,INVENTORY FINISHED PRODUCTS,5.0,2503.55,500.71,1
10000056,KLR-EXS,1201002,INVENTORY FINISHED PRODUCTS,42.0,21029.82,500.71,5
10000060,KER-GEN,1201002,INVENTORY FINISHED PRODUCTS,145.0,7819.85,53.93,1
10000060,KLR-FG,1201002,INVENTORY FINISHED PRODUCTS,3776.0,203639.68,53.93,65
10000060,KLR-SER,1201002,INVENTORY FINISHED PRODUCTS,124.0,6687.32,53.93,3
10000060,KLR-SR,1201002,INVENTORY FINISHED PRODUCTS,54.0,2912.22,53.93,14
